lon,lat,doy,seas,thresh,thresh_MCS
177.625,-39.625,123,16.9045,17.7969,15.9006
177.625,-39.625,124,16.8622,17.7511,15.8614
177.625,-39.625,125,16.8194,17.7075,15.8217
177.625,-39.625,126,16.7765,17.6647,15.7814
177.625,-39.625,127,16.7326,17.6221,15.7389
177.625,-39.625,128,16.6876,17.5791,15.6953
177.625,-39.625,129,16.6416,17.5327,15.6507
177.625,-39.625,130,16.5947,17.4855,15.6063
177.625,-39.625,131,16.5472,17.4378,15.5638
177.625,-39.625,132,16.4995,17.3898,15.5193
177.625,-39.625,133,16.4511,17.3405,15.4722
177.625,-39.625,134,16.4020,17.2920,15.4246
177.625,-39.625,135,16.3531,17.2445,15.3750
177.625,-39.625,136,16.3043,17.1981,15.3250
177.625,-39.625,137,16.2552,17.1533,15.2742
177.625,-39.625,138,16.2062,17.1073,15.2217
177.625,-39.625,139,16.1571,17.0621,15.1686
177.625,-39.625,140,16.1080,17.0163,15.1134
177.625,-39.625,141,16.0589,16.9717,15.0566
177.625,-39.625,142,16.0100,16.9292,14.9985
177.625,-39.625,143,15.9617,16.8878,14.9439
177.625,-39.625,144,15.9140,16.8482,14.8928
177.625,-39.625,145,15.8662,16.8094,14.8434
177.625,-39.625,146,15.8183,16.7709,14.7978
177.625,-39.625,147,15.7704,16.7320,14.7504
177.625,-39.625,148,15.7226,16.6920,14.7029
177.625,-39.625,149,15.6749,16.6497,14.6558
177.625,-39.625,150,15.6278,16.6049,14.6088
177.625,-39.625,151,15.5813,16.5616,14.5645
177.625,-39.625,152,15.5356,16.5215,14.5204
177.625,-39.625,153,15.4902,16.4825,14.4723
177.625,-39.625,154,15.4448,16.4441,14.4230
177.625,-39.625,155,15.3996,16.4047,14.3721
177.625,-39.625,156,15.3551,16.3644,14.3224
177.625,-39.625,157,15.3107,16.3247,14.2727
177.625,-39.625,158,15.2671,16.2854,14.2253
177.625,-39.625,159,15.2241,16.2460,14.1770
177.625,-39.625,160,15.1818,16.2079,14.1322
177.625,-39.625,161,15.1402,16.1708,14.0885
177.625,-39.625,162,15.0990,16.1334,14.0456
177.625,-39.625,163,15.0583,16.0954,14.0049
177.625,-39.625,164,15.0183,16.0583,13.9661
177.625,-39.625,165,14.9793,16.0203,13.9281
177.625,-39.625,166,14.9408,15.9816,13.8909
177.625,-39.625,167,14.9030,15.9429,13.8528
177.625,-39.625,168,14.8662,15.9038,13.8153
177.625,-39.625,169,14.8299,15.8654,13.7805
177.625,-39.625,170,14.7944,15.8276,13.7470
177.625,-39.625,171,14.7595,15.7906,13.7134
177.625,-39.625,172,14.7250,15.7532,13.6805
177.625,-39.625,173,14.6910,15.7161,13.6487
177.625,-39.625,174,14.6570,15.6777,13.6170
177.625,-39.625,175,14.6230,15.6400,13.5843
177.625,-39.625,176,14.5895,15.6023,13.5531
177.625,-39.625,177,14.5567,15.5649,13.5201
177.625,-39.625,178,14.5241,15.5284,13.4892
177.625,-39.625,179,14.4914,15.4936,13.4592
177.625,-39.625,180,14.4589,15.4587,13.4289
177.625,-39.625,181,14.4262,15.4263,13.3985
177.625,-39.625,182,14.3939,15.3916,13.3673
177.625,-39.625,183,14.3621,15.3555,13.3369
177.625,-39.625,184,14.3311,15.3197,13.3109
177.625,-39.625,185,14.3013,15.2826,13.2879
177.625,-39.625,186,14.2722,15.2465,13.2673
