lon,lat,doy,seas,thresh,thresh_MCS
170.875,-45.875,123,11.9688,12.8043,11.1879
170.875,-45.875,124,11.9403,12.7717,11.1567
170.875,-45.875,125,11.9112,12.7391,11.1239
170.875,-45.875,126,11.8821,12.7065,11.0918
170.875,-45.875,127,11.8522,12.6745,11.0582
170.875,-45.875,128,11.8215,12.6426,11.0252
170.875,-45.875,129,11.7900,12.6078,10.9926
170.875,-45.875,130,11.7579,12.5764,10.9607
170.875,-45.875,131,11.7252,12.5445,10.9304
170.875,-45.875,132,11.6921,12.5136,10.8996
170.875,-45.875,133,11.6581,12.4829,10.8657
170.875,-45.875,134,11.6233,12.4516,10.8292
170.875,-45.875,135,11.5877,12.4177,10.7911
170.875,-45.875,136,11.5514,12.3820,10.7530
170.875,-45.875,137,11.5147,12.3453,10.7146
170.875,-45.875,138,11.4786,12.3088,10.6763
170.875,-45.875,139,11.4429,12.2717,10.6392
170.875,-45.875,140,11.4073,12.2327,10.6027
170.875,-45.875,141,11.3720,12.1950,10.5669
170.875,-45.875,142,11.3367,12.1582,10.5308
170.875,-45.875,143,11.3016,12.1214,10.4950
170.875,-45.875,144,11.2667,12.0848,10.4592
170.875,-45.875,145,11.2318,12.0474,10.4241
170.875,-45.875,146,11.1974,12.0115,10.3896
170.875,-45.875,147,11.1635,11.9769,10.3574
170.875,-45.875,148,11.1299,11.9463,10.3254
170.875,-45.875,149,11.0958,11.9158,10.2921
170.875,-45.875,150,11.0613,11.8845,10.2589
170.875,-45.875,151,11.0268,11.8516,10.2268
170.875,-45.875,152,10.9920,11.8183,10.1943
170.875,-45.875,153,10.9572,11.7839,10.1620
170.875,-45.875,154,10.9220,11.7493,10.1302
170.875,-45.875,155,10.8869,11.7157,10.1023
170.875,-45.875,156,10.8521,11.6810,10.0745
170.875,-45.875,157,10.8171,11.6457,10.0447
170.875,-45.875,158,10.7818,11.6103,10.0144
170.875,-45.875,159,10.7460,11.5735,9.9815
170.875,-45.875,160,10.7100,11.5390,9.9473
170.875,-45.875,161,10.6737,11.5042,9.9111
170.875,-45.875,162,10.6371,11.4696,9.8708
170.875,-45.875,163,10.6006,11.4351,9.8292
170.875,-45.875,164,10.5642,11.4006,9.7880
170.875,-45.875,165,10.5284,11.3674,9.7466
170.875,-45.875,166,10.4930,11.3361,9.7036
170.875,-45.875,167,10.4579,11.3063,9.6597
170.875,-45.875,168,10.4235,11.2776,9.6181
170.875,-45.875,169,10.3894,11.2486,9.5781
170.875,-45.875,170,10.3559,11.2199,9.5387
170.875,-45.875,171,10.3234,11.1919,9.5007
170.875,-45.875,172,10.2916,11.1639,9.4630
170.875,-45.875,173,10.2606,11.1368,9.4259
170.875,-45.875,174,10.2301,11.1105,9.3888
170.875,-45.875,175,10.1998,11.0865,9.3527
170.875,-45.875,176,10.1699,11.0639,9.3171
170.875,-45.875,177,10.1401,11.0410,9.2825
170.875,-45.875,178,10.1103,11.0168,9.2467
170.875,-45.875,179,10.0805,10.9913,9.2112
170.875,-45.875,180,10.0509,10.9653,9.1746
170.875,-45.875,181,10.0218,10.9395,9.1368
170.875,-45.875,182,9.9930,10.9153,9.0985
170.875,-45.875,183,9.9647,10.8902,9.0611
170.875,-45.875,184,9.9371,10.8662,9.0244
170.875,-45.875,185,9.9105,10.8420,8.9885
170.875,-45.875,186,9.8848,10.8165,8.9534
170.875,-45.875,187,9.8599,10.7923,8.9198
170.875,-45.875,188,9.8361,10.7687,8.8889
170.875,-45.875,189,9.8134,10.7458,8.8599
170.875,-45.875,190,9.7919,10.7248,8.8329
170.875,-45.875,191,9.7718,10.7047,8.8072
170.875,-45.875,192,9.7530,10.6857,8.7843
170.875,-45.875,193,9.7353,10.6667,8.7650
170.875,-45.875,194,9.7186,10.6483,8.7479
170.875,-45.875,195,9.7026,10.6308,8.7333
170.875,-45.875,196,9.6870,10.6137,8.7215
170.875,-45.875,197,9.6721,10.5972,8.7135
170.875,-45.875,198,9.6579,10.5802,8.7070
170.875,-45.875,199,9.6441,10.5625,8.6986
170.875,-45.875,200,9.6311,10.5452,8.6921
170.875,-45.875,201,9.6189,10.5288,8.6856
170.875,-45.875,202,9.6073,10.5135,8.6795
170.875,-45.875,203,9.5962,10.4986,8.6755
170.875,-45.875,204,9.5856,10.4847,8.6720
170.875,-45.875,205,9.5754,10.4708,8.6697
170.875,-45.875,206,9.5657,10.4564,8.6678
170.875,-45.875,207,9.5566,10.4422,8.6659
170.875,-45.875,208,9.5479,10.4296,8.6641
170.875,-45.875,209,9.5397,10.4178,8.6625
170.875,-45.875,210,9.5320,10.4071,8.6609
170.875,-45.875,211,9.5247,10.3958,8.6630
170.875,-45.875,212,9.5176,10.3842,8.6672
170.875,-45.875,213,9.5105,10.3719,8.6714
170.875,-45.875,214,9.5035,10.3604,8.6753
170.875,-45.875,215,9.4968,10.3485,8.6795
170.875,-45.875,216,9.4905,10.3375,8.6834
170.875,-45.875,217,9.4850,10.3269,8.6875
170.875,-45.875,218,9.4805,10.3173,8.6911
170.875,-45.875,219,9.4772,10.3093,8.6953
170.875,-45.875,220,9.4751,10.3025,8.7001
170.875,-45.875,221,9.4744,10.2970,8.7056
170.875,-45.875,222,9.4746,10.2926,8.7111
170.875,-45.875,223,9.4759,10.2895,8.7168
170.875,-45.875,224,9.4786,10.2875,8.7229
170.875,-45.875,225,9.4823,10.2872,8.7290
170.875,-45.875,226,9.4868,10.2875,8.7352
170.875,-45.875,227,9.4920,10.2885,8.7414
170.875,-45.875,228,9.4974,10.2908,8.7465
170.875,-45.875,229,9.5027,10.2939,8.7495
170.875,-45.875,230,9.5077,10.2980,8.7526
170.875,-45.875,231,9.5120,10.3015,8.7523
170.875,-45.875,232,9.5158,10.3051,8.7519
170.875,-45.875,233,9.5196,10.3086,8.7503
170.875,-45.875,234,9.5236,10.3132,8.7466
170.875,-45.875,235,9.5276,10.3186,8.7440
170.875,-45.875,236,9.5317,10.3240,8.7414
170.875,-45.875,237,9.5363,10.3301,8.7391
170.875,-45.875,238,9.5414,10.3359,8.7368
170.875,-45.875,239,9.5473,10.3417,8.7361
170.875,-45.875,240,9.5543,10.3482,8.7370
170.875,-45.875,241,9.5626,10.3559,8.7393
170.875,-45.875,242,9.5727,10.3667,8.7428
170.875,-45.875,243,9.5843,10.3805,8.7477
170.875,-45.875,244,9.5970,10.3949,8.7535
170.875,-45.875,245,9.6105,10.4110,8.7610
170.875,-45.875,246,9.6250,10.4282,8.7696
170.875,-45.875,247,9.6399,10.4459,8.7800
170.875,-45.875,248,9.6551,10.4649,8.7916
170.875,-45.875,249,9.6702,10.4849,8.8048
170.875,-45.875,250,9.6850,10.5029,8.8177
170.875,-45.875,251,9.6995,10.5214,8.8306
170.875,-45.875,252,9.7137,10.5386,8.8435
170.875,-45.875,253,9.7273,10.5569,8.8570
170.875,-45.875,254,9.7403,10.5736,8.8700
170.875,-45.875,255,9.7528,10.5897,8.8820
170.875,-45.875,256,9.7649,10.6052,8.8936
170.875,-45.875,257,9.7770,10.6210,8.9058
170.875,-45.875,258,9.7895,10.6361,8.9187
170.875,-45.875,259,9.8028,10.6513,8.9326
170.875,-45.875,260,9.8166,10.6671,8.9470
170.875,-45.875,261,9.8312,10.6826,8.9640
170.875,-45.875,262,9.8466,10.6981,8.9830
170.875,-45.875,263,9.8627,10.7136,9.0021
170.875,-45.875,264,9.8792,10.7294,9.0245
170.875,-45.875,265,9.8959,10.7448,9.0476
170.875,-45.875,266,9.9130,10.7597,9.0696
170.875,-45.875,267,9.9307,10.7745,9.0915
170.875,-45.875,268,9.9486,10.7891,9.1144
170.875,-45.875,269,9.9666,10.8039,9.1379
170.875,-45.875,270,9.9846,10.8178,9.1605
170.875,-45.875,271,10.0029,10.8320,9.1831
170.875,-45.875,272,10.0218,10.8474,9.2075
170.875,-45.875,273,10.0409,10.8625,9.2326
170.875,-45.875,274,10.0602,10.8757,9.2565
170.875,-45.875,275,10.0798,10.8902,9.2807
170.875,-45.875,276,10.1000,10.9054,9.3054
170.875,-45.875,277,10.1207,10.9221,9.3315
170.875,-45.875,278,10.1419,10.9402,9.3590
170.875,-45.875,279,10.1633,10.9582,9.3861
170.875,-45.875,280,10.1850,10.9762,9.4119
170.875,-45.875,281,10.2077,10.9988,9.4378
170.875,-45.875,282,10.2310,11.0229,9.4629
170.875,-45.875,283,10.2550,11.0484,9.4885
170.875,-45.875,284,10.2792,11.0725,9.5136
170.875,-45.875,285,10.3040,11.0977,9.5397
170.875,-45.875,286,10.3292,11.1232,9.5662
170.875,-45.875,287,10.3553,11.1486,9.5942
170.875,-45.875,288,10.3822,11.1754,9.6223
170.875,-45.875,289,10.4100,11.2038,9.6500
170.875,-45.875,290,10.4387,11.2348,9.6785
170.875,-45.875,291,10.4689,11.2678,9.7098
170.875,-45.875,292,10.5004,11.3033,9.7411
170.875,-45.875,293,10.5332,11.3410,9.7720
170.875,-45.875,294,10.5668,11.3784,9.8030
170.875,-45.875,295,10.6017,11.4177,9.8319
170.875,-45.875,296,10.6373,11.4577,9.8610
170.875,-45.875,297,10.6736,11.4996,9.8900
170.875,-45.875,298,10.7108,11.5444,9.9184
170.875,-45.875,299,10.7487,11.5918,9.9456
170.875,-45.875,300,10.7869,11.6412,9.9739
170.875,-45.875,301,10.8255,11.6932,10.0029
170.875,-45.875,302,10.8633,11.7451,10.0325
170.875,-45.875,303,10.8999,11.7948,10.0617
170.875,-45.875,304,10.9349,11.8451,10.0894
170.875,-45.875,305,10.9687,11.8952,10.1178
170.875,-45.875,306,11.0015,11.9431,10.1468
170.875,-45.875,307,11.0338,11.9892,10.1759
170.875,-45.875,308,11.0655,12.0324,10.2040
170.875,-45.875,309,11.0966,12.0738,10.2295
170.875,-45.875,310,11.1275,12.1174,10.2534
170.875,-45.875,311,11.1582,12.1609,10.2775
170.875,-45.875,312,11.1881,12.2026,10.3020
170.875,-45.875,313,11.2176,12.2419,10.3278
170.875,-45.875,314,11.2471,12.2813,10.3530
170.875,-45.875,315,11.2770,12.3213,10.3791
170.875,-45.875,316,11.3075,12.3623,10.4055
170.875,-45.875,317,11.3386,12.4032,10.4326
170.875,-45.875,318,11.3702,12.4443,10.4584
170.875,-45.875,319,11.4019,12.4836,10.4839
170.875,-45.875,320,11.4335,12.5220,10.5094
170.875,-45.875,321,11.4642,12.5568,10.5339
170.875,-45.875,322,11.4940,12.5886,10.5571
170.875,-45.875,323,11.5236,12.6184,10.5790
170.875,-45.875,324,11.5532,12.6471,10.6029
170.875,-45.875,325,11.5830,12.6768,10.6275
170.875,-45.875,326,11.6129,12.7071,10.6542
170.875,-45.875,327,11.6428,12.7371,10.6812
170.875,-45.875,328,11.6732,12.7668,10.7096
170.875,-45.875,329,11.7034,12.7976,10.7383
170.875,-45.875,330,11.7341,12.8282,10.7676
170.875,-45.875,331,11.7650,12.8582,10.7976
170.875,-45.875,332,11.7965,12.8885,10.8280
170.875,-45.875,333,11.8293,12.9230,10.8597
170.875,-45.875,334,11.8634,12.9593,10.8893
170.875,-45.875,335,11.8989,12.9962,10.9193
170.875,-45.875,336,11.9354,13.0335,10.9487
170.875,-45.875,337,11.9731,13.0725,10.9774
170.875,-45.875,338,12.0116,13.1148,11.0048
170.875,-45.875,339,12.0505,13.1612,11.0304
170.875,-45.875,340,12.0899,13.2086,11.0555
170.875,-45.875,341,12.1292,13.2541,11.0810
170.875,-45.875,342,12.1690,13.3008,11.1065
170.875,-45.875,343,12.2096,13.3470,11.1319
170.875,-45.875,344,12.2510,13.3951,11.1585
170.875,-45.875,345,12.2929,13.4428,11.1856
170.875,-45.875,346,12.3344,13.4896,11.2112
170.875,-45.875,347,12.3762,13.5365,11.2383
170.875,-45.875,348,12.4177,13.5836,11.2653
170.875,-45.875,349,12.4584,13.6290,11.2920
170.875,-45.875,350,12.4985,13.6732,11.3200
170.875,-45.875,351,12.5381,13.7174,11.3487
